Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,PerformanceIndex,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyAchievement,NumCompaniesWorked,Over18,OverTime,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HowToEmploy,Incentive,RemoteWork,MonthlyIncome,StressRating,WelfareBenefits,InHouseFacility,ExternalFacility,ExtendedLeave,FlexibleWork,StressSelfReported,Year
33,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3164,1,Y,16,1,1,40,0,10,3,3,10,8,9,7,agent_C,0,0,7500,3,2,1,0,0,0,4,2023
35,No,Non-Travel,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,16900,1,Y,2,2,3,40,2,1,3,3,1,0,0,0,agent_B,1782,3,5943,3,2,0,0,0,0,2,2024
23,No,Travel_Rarely,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,8544,2,Y,2,3,1,40,1,5,3,4,3,2,0,2,intern,2150,1,4527,4,1,0,0,0,0,2,2023
25,No,Travel_Rarely,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,15678,0,Y,1,4,3,40,1,4,4,3,3,2,1,2,intern,2967,3,5934,3,3,1,0,0,1,2,2023
38,No,Travel_Rarely,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,7791,0,Y,2,3,1,40,0,8,2,3,7,7,0,5,agent_B,0,2,6899,2,3,1,0,0,1,1,2023
29,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4,Divorced,18959,1,Y,8,3,4,40,1,10,5,3,10,7,2,8,intern,3652,3,7689,2,4,1,0,1,1,2,2023
48,No,Travel_Rarely,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,18597,3,Y,5,2,4,40,0,12,3,3,2,2,2,2,agent_B,0,2,6361,1,4,1,1,0,1,1,2023
27,No,Travel_Frequently,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,16673,1,Y,23,4,2,40,2,6,3,3,6,5,0,4,agent_C,3968,3,7936,1,4,1,1,1,1,1,2023
37,No,Travel_Rarely,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,15232,3,Y,30,2,1,40,0,4,2,3,1,0,0,0,agent_C,0,4,5369,4,1,0,0,0,0,4,2023
50,No,Travel_Rarely,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3297,1,Y,29,1,3,40,3,20,3,3,20,8,3,8,intern,0,3,7420,2,4,1,1,0,1,3,2023
34,No,Travel_Rarely,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,17654,1,Y,18,2,2,40,0,9,3,4,8,7,7,7,agent_C,1395,3,4652,2,3,1,1,0,1,2,2024
24,Yes,Travel_Rarely,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2,Sales Executive,3,Single,24785,9,Y,18,3,1,40,0,4,3,3,2,2,2,0,agent_A,0,3,7452,3,1,0,0,0,0,3,2023
39,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,20978,1,Y,26,1,1,40,0,20,4,3,20,7,11,10,New_graduate_recruitment,0,2,7867,2,4,1,1,1,1,1,2023
32,No,Travel_Rarely,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,21703,1,Y,28,2,4,40,0,10,2,2,10,7,0,8,direct_recruiting,0,4,8318,3,2,0,0,0,0,3,2023
50,Yes,Travel_Frequently,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,23452,3,Y,20,3,1,40,1,18,4,3,4,3,1,3,intern,0,3,6427,3,2,0,0,0,0,3,2023
38,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,19383,0,Y,43,1,3,40,0,10,4,2,9,7,1,8,agent_B,0,2,4988,2,3,1,0,0,1,2,2023
27,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,6009,1,Y,35,1,4,40,0,9,3,3,9,7,0,7,agent_B,0,2,4961,2,1,0,0,0,0,2,2023
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,19373,3,Y,25,3,4,40,0,10,6,3,7,7,7,7,agent_A,0,4,8109,1,4,1,1,1,1,1,2023
47,No,Travel_Rarely,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,11825,2,Y,8,1,4,40,0,20,2,3,7,7,1,7,agent_B,0,2,6654,2,3,1,0,0,1,1,2023
40,No,Travel_Frequently,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,23772,5,Y,9,4,3,40,1,20,2,3,18,13,1,12,intern,4402,2,8804,3,4,0,0,0,1,3,2023
53,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,13514,3,Y,28,4,3,40,0,32,3,3,5,1,1,3,direct_recruiting,3194,3,6388,1,4,1,1,1,1,1,2023
41,No,Travel_Rarely,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,8861,3,Y,10,3,2,40,3,23,2,2,21,6,12,6,intern,2568,4,5407,3,3,1,0,0,0,3,2023
60,No,Travel_Rarely,Sales,16,4,Marketing,1,732,1,Male,84,3,2,Sales Executive,1,Single,11924,8,Y,32,3,4,40,0,10,1,3,2,2,2,2,agent_A,3218,1,8706,3,1,1,0,0,0,2,2024
27,No,Travel_Frequently,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809,1,Y,12,4,3,40,2,9,4,2,9,7,1,7,intern,0,3,2916,3,1,0,0,0,0,3,2024
41,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19562,1,Y,30,2,2,40,1,22,3,3,22,7,2,10,intern,3126,3,10420,2,4,1,1,1,1,1,2024
50,No,Travel_Rarely,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,9983,7,Y,0,3,4,40,1,4,2,3,2,2,2,2,intern,348,2,9635,2,2,0,0,0,0,3,2023
28,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,3872,7,Y,36,1,4,40,0,10,4,3,7,7,3,7,agent_B,0,1,6301,2,3,1,0,0,1,2,2023
36,No,Non-Travel,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,20335,9,Y,21,3,1,40,1,10,2,3,8,7,0,5,intern,2924,3,6156,3,1,0,0,0,0,3,2024
38,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Y,26,3,4,40,0,10,4,4,1,0,0,0,intern,2339,3,4926,2,1,1,0,0,0,1,2023
44,No,Non-Travel,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,2104,2,Y,8,3,3,40,0,9,5,3,5,2,1,4,intern,0,5,6711,2,3,1,1,0,1,2,2023
47,No,Travel_Frequently,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,10225,9,Y,32,2,4,40,2,28,2,2,22,2,11,13,direct_recruiting,1508,3,5028,3,3,0,0,0,0,1,2023
30,No,Travel_Rarely,Sales,27,5,Marketing,1,747,3,Male,99,3,2,Sales Executive,4,Divorced,25275,7,Y,7,4,4,40,1,10,2,2,8,7,7,7,intern,0,5,10664,3,2,0,0,0,1,3,2024
29,No,Travel_Rarely,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1,Sales Representative,3,Single,2755,1,Y,26,1,3,40,0,1,6,3,1,0,0,0,intern,0,3,7380,2,3,1,1,0,1,2,2023
42,Yes,Travel_Frequently,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,20366,6,Y,19,1,4,40,0,7,2,3,2,2,2,2,agent_B,0,4,9730,2,2,0,0,0,0,3,2024
43,No,Travel_Frequently,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4,Married,23683,3,Y,44,3,3,40,1,7,5,3,2,2,2,2,direct_recruiting,2961,4,6235,3,2,0,0,0,0,3,2023
34,No,Travel_Rarely,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,7360,3,Y,18,1,4,40,0,10,2,3,5,1,4,3,direct_recruiting,0,2,7607,2,3,1,1,1,1,1,2023
23,No,Travel_Rarely,Research & Development,9,1,Medical,1,758,2,Male,37,3,1,Laboratory Technician,1,Married,4344,1,Y,11,2,4,40,1,5,2,4,4,3,0,2,agent_C,842,2,2808,2,2,0,0,0,0,1,2023
39,No,Travel_Rarely,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,18767,9,Y,5,3,3,40,1,12,3,1,8,3,3,6,intern,1823,2,3839,3,2,1,0,0,1,2,2023
56,No,Travel_Rarely,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,20420,7,Y,32,1,3,40,0,30,1,2,10,7,1,1,agent_A,0,2,5157,3,3,1,0,0,1,3,2023
40,No,Travel_Rarely,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,22929,0,Y,22,4,4,40,0,5,2,2,4,2,2,3,direct_recruiting,4471,4,8943,2,3,1,1,0,1,1,2023
27,No,Travel_Rarely,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,23398,8,Y,14,4,1,40,0,9,2,1,7,6,0,7,agent_A,3222,1,6445,3,1,1,0,0,0,3,2023
29,No,Travel_Rarely,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,17967,1,Y,36,3,4,40,2,2,2,3,2,2,2,2,direct_recruiting,0,2,7516,1,4,1,1,1,1,1,2023
53,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,10919,2,Y,0,3,4,40,0,19,4,3,2,2,2,2,intern,3397,4,7522,2,3,1,1,0,1,4,2024
35,No,Non-Travel,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761,2,Y,2,1,1,40,1,16,2,4,1,0,0,0,intern,0,0,9361,2,2,1,0,0,1,2,2023
32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,21146,1,Y,2,3,4,40,2,10,2,3,10,8,4,7,intern,3577,5,7531,2,4,1,0,0,1,3,2023
38,No,Travel_Rarely,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,20471,6,Y,5,1,2,40,1,6,0,1,1,0,0,1,agent_C,0,2,8973,2,2,1,0,0,0,3,2023
34,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187,3,Y,12,3,3,40,1,7,3,3,0,0,0,0,intern,0,2,8223,2,1,0,0,0,0,1,2023
52,No,Travel_Rarely,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,10084,1,Y,1,1,1,40,0,34,3,4,34,6,1,16,direct_recruiting,0,0,7155,1,4,1,1,1,1,1,2023
33,Yes,Travel_Rarely,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,5207,1,Y,6,2,3,40,0,10,2,2,10,9,7,8,intern,0,1,8433,2,3,1,0,0,1,2,2023
25,No,Travel_Rarely,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4,Single,22807,1,Y,7,4,2,40,0,6,5,2,6,5,1,4,intern,1604,4,3209,3,2,0,0,0,1,2,2024
45,No,Travel_Rarely,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single,12388,0,Y,45,2,1,40,0,9,3,3,8,7,3,1,agent_C,0,2,4897,2,3,1,0,0,0,2,2023
29,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1136,1,Male,79,4,1,Research Scientist,3,Divorced,19630,0,Y,18,3,4,40,0,7,3,3,6,4,1,5,intern,2931,2,6172,2,2,1,0,0,0,2,2024
47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,10339,4,Y,12,2,4,40,0,8,2,3,5,4,1,3,direct_recruiting,0,0,7554,3,2,1,0,0,1,2,2023
34,No,Travel_Rarely,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,18686,1,Y,22,4,3,40,0,6,5,3,6,5,1,4,intern,0,5,6740,1,4,1,1,0,1,1,2024
55,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,21199,5,Y,40,2,4,40,1,24,2,3,5,2,1,4,intern,0,2,7206,1,3,1,1,1,1,1,2023
36,No,Non-Travel,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1,Single,14229,1,Y,0,3,2,40,0,10,1,3,10,7,0,9,intern,3749,1,7893,3,2,1,0,0,0,2,2023
52,No,Non-Travel,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,26589,0,Y,16,2,1,40,1,5,3,3,4,3,1,2,agent_B,0,5,8982,3,3,0,0,0,1,3,2023
26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288,3,Y,16,3,1,40,1,5,2,3,2,2,2,0,intern,0,3,7322,2,3,1,0,1,1,2,2024
29,No,Travel_Rarely,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,25549,4,Y,14,2,1,40,1,11,3,2,8,7,1,1,intern,1655,5,5519,3,3,0,0,0,1,2,2023
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,3064,6,Y,30,2,3,40,0,6,2,2,4,3,1,2,agent_B,0,1,4905,3,1,1,0,0,0,2,2023
34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4,Single,13551,2,Y,27,3,3,40,0,10,2,3,4,2,1,3,agent_A,4063,2,9488,2,2,1,0,0,1,2,2023
54,No,Travel_Rarely,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670,9,Y,24,1,2,40,2,9,4,3,5,3,1,4,direct_recruiting,0,2,4194,3,1,0,0,0,0,1,2023
27,No,Travel_Frequently,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,24008,0,Y,3,4,2,40,1,5,3,3,4,2,1,1,intern,4341,4,8682,1,4,1,1,1,1,1,2023
37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,19905,0,Y,0,1,2,40,2,6,3,2,5,3,4,3,agent_B,0,1,7085,3,1,0,0,0,0,3,2023
38,No,Travel_Frequently,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,26085,6,Y,13,1,4,40,0,17,2,3,15,7,4,12,agent_C,0,1,9206,3,2,1,0,0,0,3,2023
34,No,Travel_Rarely,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,7530,1,Y,24,1,3,40,0,6,3,3,6,5,1,3,intern,0,2,10140,2,3,1,1,1,1,2,2023
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,20317,1,Y,14,3,2,40,1,3,1,2,3,2,0,2,intern,4050,3,8527,3,2,0,0,0,1,3,2024
30,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,806,4,Male,38,1,1,Laboratory Technician,3,Married,24375,3,Y,0,4,3,40,2,7,2,3,2,2,0,2,agent_A,5302,3,10605,2,3,1,0,0,1,2,2024
40,No,Travel_Frequently,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,9931,1,Y,13,4,4,40,1,8,2,3,8,7,3,7,agent_A,2174,3,4349,1,4,1,1,1,1,4,2023
34,Yes,Travel_Rarely,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1,Married,13305,5,Y,4,3,2,40,1,6,1,3,3,2,1,2,intern,2804,3,7011,3,3,1,0,0,1,3,2023
42,No,Travel_Frequently,Research & Development,8,3,Life Sciences,1,809,2,Male,66,3,5,Manager,4,Divorced,16225,1,Y,13,2,2,40,1,24,4,2,24,7,14,9,agent_A,0,4,6069,4,1,0,0,0,0,4,2023
23,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1,Married,3445,1,Y,0,4,3,40,2,1,2,3,0,0,0,0,direct_recruiting,0,3,4945,2,3,1,0,0,1,1,2023
24,No,Non-Travel,Research & Development,9,3,Life Sciences,1,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551,1,Y,23,1,3,40,3,1,4,3,1,0,0,0,intern,0,2,11172,2,2,1,0,0,1,2,2023
52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,21821,8,Y,24,4,2,40,1,9,3,3,5,2,1,4,New_graduate_recruitment,3814,4,7628,3,3,1,0,0,1,3,2024
50,No,Travel_Rarely,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,6881,5,Y,15,3,4,40,0,30,3,3,4,3,0,3,intern,0,3,6933,2,1,1,0,0,0,1,2023
29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,816,2,Female,36,2,1,Laboratory Technician,1,Married,6689,1,Y,25,1,4,40,1,1,1,3,1,0,0,0,agent_B,0,1,3389,3,2,0,0,0,0,2,2023
33,No,Travel_Rarely,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,25995,0,Y,0,1,4,40,0,14,3,4,13,9,3,7,agent_C,0,3,7061,2,3,1,0,0,1,3,2023
33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,26507,5,Y,33,3,3,40,0,6,3,3,3,2,0,2,intern,0,0,6848,4,1,1,0,0,0,3,2023
47,No,Travel_Rarely,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married,12982,1,Y,4,1,3,40,1,26,3,2,26,14,3,0,intern,0,3,3525,3,4,0,0,0,1,1,2023
36,No,Travel_Rarely,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,23361,0,Y,48,3,1,40,1,10,2,3,9,7,0,5,intern,1144,1,2410,5,1,0,0,0,0,5,2023
29,No,Travel_Rarely,Research & Development,23,2,Life Sciences,1,824,3,Male,81,4,1,Research Scientist,3,Married,23779,1,Y,20,4,3,40,1,10,3,3,10,7,0,7,direct_recruiting,3698,5,7396,2,4,1,1,0,1,1,2023
58,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,825,4,Male,31,3,5,Research Director,2,Single,25761,7,Y,36,2,4,40,0,40,2,3,31,15,13,8,intern,1507,2,7538,2,4,1,1,0,1,1,2023
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3,Single,13301,3,Y,16,2,3,40,0,7,0,3,2,2,2,2,direct_recruiting,0,2,8940,2,2,1,0,0,1,2,2023
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,4051,9,Y,9,2,4,40,1,8,4,3,4,3,0,2,agent_C,0,3,4199,2,2,0,0,0,0,2,2023
28,Yes,Travel_Rarely,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3,Single,16374,6,Y,17,3,4,40,0,5,3,2,2,2,2,1,intern,3440,3,8602,2,2,1,0,0,0,2,2024
36,No,Travel_Rarely,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2,Married,25527,4,Y,12,2,2,40,1,8,2,3,5,2,0,4,New_graduate_recruitment,0,4,4712,4,1,0,0,0,0,4,2023
32,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,19124,1,Y,9,2,3,40,1,14,3,3,14,13,6,8,intern,0,3,6671,3,1,0,0,0,1,3,2024
40,No,Travel_Frequently,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,11983,6,Y,12,3,4,40,0,10,6,3,1,0,0,0,agent_A,2645,4,9338,2,2,1,0,0,0,1,2023
30,No,Travel_Rarely,Research & Development,2,3,Medical,1,833,3,Female,52,2,2,Manufacturing Director,4,Single,20234,5,Y,9,4,2,40,0,12,4,2,0,0,0,0,intern,2982,3,5965,3,1,0,0,0,0,2,2023
45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,6153,1,Y,15,2,4,40,0,1,3,3,1,0,0,0,agent_B,0,2,6062,2,3,1,1,1,1,2,2023
42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2,Married,11806,1,Y,21,2,4,40,1,10,3,2,9,8,7,8,intern,0,4,5402,4,2,0,0,0,1,4,2023
38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,4284,2,Y,0,3,3,40,1,13,3,2,4,3,1,2,agent_B,0,3,5328,2,1,0,0,0,0,4,2023
34,No,Travel_Frequently,Research & Development,16,4,Life Sciences,1,838,3,Female,100,2,1,Research Scientist,4,Single,8306,1,Y,25,3,3,40,0,6,3,3,5,2,1,3,intern,1315,4,6991,1,4,1,1,1,1,1,2023
49,Yes,Travel_Rarely,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,5860,1,Y,3,2,1,40,2,9,3,4,9,8,7,7,agent_C,597,4,2989,4,3,0,0,0,1,2,2023
55,Yes,Travel_Rarely,Sales,2,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4,Single,21519,4,Y,31,3,3,40,0,12,3,2,9,7,7,3,agent_A,1354,4,3386,2,3,1,1,0,1,1,2023
43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,843,2,Male,94,3,4,Research Director,1,Married,5200,6,Y,15,4,3,40,1,22,3,3,4,1,1,0,agent_A,0,4,7123,2,3,1,0,0,1,2,2024
27,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,8842,1,Y,27,3,2,40,1,9,3,3,9,8,0,8,intern,0,4,6533,2,1,0,0,0,0,1,2023
35,No,Travel_Rarely,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,18869,3,Y,1,4,2,40,0,17,3,4,8,5,1,6,intern,3611,3,7222,1,3,1,1,0,0,2,2023
28,No,Travel_Rarely,Sales,2,4,Marketing,1,846,2,Female,81,3,2,Sales Executive,2,Married,3698,1,Y,0,3,1,40,0,8,2,3,8,7,7,5,agent_A,0,3,7669,3,3,1,0,0,1,3,2023
34,No,Travel_Rarely,Human Resources,3,2,Human Resources,1,847,3,Male,88,3,1,Human Resources,4,Married,2243,0,Y,5,4,3,40,1,4,1,1,3,2,0,2,intern,0,3,6211,1,4,1,1,1,1,3,2024
26,Yes,Travel_Frequently,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,20898,1,Y,24,3,1,40,1,8,2,3,8,7,1,7,direct_recruiting,0,2,4495,2,1,1,0,0,0,2,2023
27,No,Non-Travel,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,16571,1,Y,33,1,3,40,3,0,6,2,0,0,0,0,intern,0,3,7864,2,3,1,0,0,1,2,2023
51,No,Travel_Rarely,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,5594,2,Y,39,3,3,40,1,29,2,2,20,6,4,17,intern,0,5,6155,3,4,1,1,0,1,3,2023
44,No,Travel_Rarely,Research & Development,4,3,Medical,1,852,4,Male,50,3,2,Healthcare Representative,2,Single,5197,9,Y,21,2,4,40,0,10,2,2,5,2,2,3,intern,427,2,4770,2,1,0,0,0,0,3,2023
25,No,Travel_Rarely,Research & Development,2,1,Medical,1,854,1,Male,65,4,1,Research Scientist,1,Single,21632,7,Y,34,2,3,40,0,6,3,2,4,3,0,1,intern,0,0,6407,3,1,1,0,0,0,3,2023
33,No,Travel_Rarely,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,21816,1,Y,35,4,1,40,1,9,5,3,9,8,0,8,intern,0,1,6971,3,2,1,0,0,0,2,2024
35,No,Travel_Rarely,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1,Single,17852,1,Y,29,1,4,40,0,6,3,2,6,5,1,1,intern,0,4,5338,3,2,1,0,0,1,2,2023
36,No,Travel_Rarely,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4,Married,2823,1,Y,5,3,4,40,1,18,1,2,18,14,4,11,intern,0,3,5444,2,4,1,0,0,1,2,2024
32,No,Travel_Rarely,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,9250,2,Y,18,1,3,40,1,8,3,2,5,2,0,3,intern,0,4,7706,3,2,0,0,0,0,3,2023
30,No,Travel_Frequently,Research & Development,5,4,Life Sciences,1,861,2,Male,75,2,1,Research Scientist,4,Divorced,2373,9,Y,17,1,2,40,1,10,3,2,5,4,0,3,agent_C,0,2,6366,3,1,0,0,0,0,3,2023
53,No,Travel_Rarely,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,20715,7,Y,0,3,4,40,1,35,3,3,5,2,0,4,intern,2884,4,6073,2,4,1,1,1,1,2,2023
45,No,Travel_Rarely,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,19239,4,Y,14,2,3,40,1,18,2,3,5,4,0,2,agent_A,1513,1,5045,2,2,1,0,0,0,2,2023
32,No,Travel_Rarely,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,22162,5,Y,9,2,3,40,1,9,3,2,5,3,1,3,direct_recruiting,1626,2,5422,3,3,1,0,0,1,3,2023
52,No,Travel_Frequently,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,19028,3,Y,17,4,3,40,0,31,3,3,9,8,0,0,agent_A,0,5,8583,2,2,0,0,0,1,1,2023
37,No,Travel_Rarely,Sales,16,4,Marketing,1,868,4,Male,66,2,2,Sales Executive,3,Divorced,24558,4,Y,20,4,4,40,2,9,2,3,1,0,0,0,agent_C,3407,3,6814,2,2,1,0,0,1,1,2023
28,No,Travel_Rarely,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4,Divorced,23965,1,Y,17,3,4,40,1,6,6,3,5,1,0,4,direct_recruiting,3094,4,6514,1,4,1,1,1,1,1,2023
